book_id,isbn,isbn13,original_publication_year,original_title,average_rating,author,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
124,316098337,9780316098340.0,2010.0,Room,4.03,Emma Donoghue,11020,26079,99831,217995,201402,https://images.gr-assets.com/books/1344265419m/7937843.jpg,https://images.gr-assets.com/books/1344265419s/7937843.jpg
125,521618746,9780521618750.0,1600.0,"The Tragicall Historie of Hamlet, Prince of Denmark",4.0,William Shakespeare,10413,32697,121040,192937,219807,https://images.gr-assets.com/books/1351051208m/1420.jpg,https://images.gr-assets.com/books/1351051208s/1420.jpg
126,340839937,9780340839940.0,1965.0,Dune,4.19,Frank Herbert,13354,22778,74206,154771,260867,https://images.gr-assets.com/books/1434908555m/234225.jpg,https://images.gr-assets.com/books/1434908555s/234225.jpg
127,316346624,9780316346630.0,2000.0,The Tipping Point: How Little Things Can Make a Big Difference,3.92,Malcolm Gladwell,15111,25871,106453,189120,162511,https://images.gr-assets.com/books/1473396980m/2612.jpg,https://images.gr-assets.com/books/1473396980s/2612.jpg
128,1451648537,9781451648540.0,2011.0,Steve Jobs,4.09,Walter Isaacson,19680,21986,88456,203975,245159,https://images.gr-assets.com/books/1327861368m/11084145.jpg,https://images.gr-assets.com/books/1327861368s/11084145.jpg
129,451163966,9780451163970.0,1962.0,One Flew Over the Cuckoo's Nest,4.18,Ken Kesey,5672,15978,78714,191622,222472,https://images.gr-assets.com/books/1485308778m/332613.jpg,https://images.gr-assets.com/books/1485308778s/332613.jpg
130,684830493,9780684830490.0,1952.0,The Old Man and the Sea,3.73,Ernest Hemingway,28645,52583,136217,186747,170136,https://images.gr-assets.com/books/1329189714m/2165.jpg,https://images.gr-assets.com/books/1329189714s/2165.jpg
131,142000663,9780142000660.0,1939.0,The Grapes of Wrath,3.92,John Steinbeck,23552,40261,103475,173589,212475,https://images.gr-assets.com/books/1352912927m/4395.jpg,https://images.gr-assets.com/books/1352912927s/4395.jpg
132,1401308589,9781401308580.0,2003.0,The Five People You Meet in Heaven,3.9,Mitch Albom,12360,33669,107800,155830,165040,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
133,451528824,9780451528830.0,1908.0,Anne of Green Gables,4.23,L.M. Montgomery,8864,19531,80256,158725,265976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
134,1416914307,9781416914300.0,2009.0,City of Glass,4.34,Cassandra Clare,6646,17351,79202,179290,348071,https://images.gr-assets.com/books/1369452339m/3777732.jpg,https://images.gr-assets.com/books/1369452339s/3777732.jpg
135,055357342X,9780553573430.0,2000.0,A Storm of Swords,4.54,George R.R. Martin,1456,4820,36418,149268,335682,https://images.gr-assets.com/books/1497931121m/62291.jpg,https://images.gr-assets.com/books/1497931121s/62291.jpg
136,006075995X,9780060759960.0,1996.0,Divine Secrets of the Ya-Ya Sisterhood,3.79,Rebecca Wells,15795,35314,120396,158451,140552,https://images.gr-assets.com/books/1408313524m/137791.jpg,https://images.gr-assets.com/books/1408313524s/137791.jpg
137,440242940,9780440242950.0,1991.0,Outlander,4.2,Diana Gabaldon,20998,27673,73126,147085,309960,https://images.gr-assets.com/books/1402600310m/10964.jpg,https://images.gr-assets.com/books/1402600310s/10964.jpg
138,142437263,9780142437260.0,1850.0,The Scarlet Letter,3.37,Nathaniel Hawthorne,34813,80444,182701,165079,96209,https://images.gr-assets.com/books/1404810944m/12296.jpg,https://images.gr-assets.com/books/1404810944s/12296.jpg
139,1594744769,9781594744760.0,2011.0,Miss Peregrine’s Home for Peculiar Children,3.89,Ransom Riggs,14920,45434,159227,234792,217849,https://images.gr-assets.com/books/1472782916m/9460487.jpg,https://images.gr-assets.com/books/1472782916s/9460487.jpg
140,030726999X,9780307270000.0,2007.0,Luftslottet som sprängdes,4.2,Stieg Larsson,3823,14773,78387,203297,226511,https://images.gr-assets.com/books/1327708260m/6892870.jpg,https://images.gr-assets.com/books/1327708260s/6892870.jpg
141,804139024,9780804139020.0,2012.0,The Martian,4.39,Andy Weir,4114,10856,49200,173861,291671,https://images.gr-assets.com/books/1413706054m/18007564.jpg,https://images.gr-assets.com/books/1413706054s/18007564.jpg
142,451207149,9780451207140.0,1989.0,The Pillars of the Earth,4.29,Ken Follett,9248,16886,57825,148052,263882,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
144,1400064163,9781400064170.0,2010.0,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",4.4,Laura Hillenbrand,10308,12874,47828,144203,313339,https://images.gr-assets.com/books/1327861115m/8664353.jpg,https://images.gr-assets.com/books/1327861115s/8664353.jpg
145,671027387,9780671027380.0,2001.0,Deception Point,3.67,Dan Brown,14380,45006,143182,160819,116346,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
146,316055433,9780316055440.0,2013.0,The Goldfinch,3.87,Donna Tartt,19164,35300,93459,153459,162465,https://images.gr-assets.com/books/1451554970m/17333223.jpg,https://images.gr-assets.com/books/1451554970s/17333223.jpg
147,1595141715,9781595141710.0,2007.0,Thirteen Reasons Why,4.02,Jay Asher,15246,35668,105414,179197,235756,https://images.gr-assets.com/books/1333822506m/1217100.jpg,https://images.gr-assets.com/books/1333822506s/1217100.jpg
148,452287022,9780452287020.0,1999.0,Girl with a Pearl Earring,3.85,Tracy Chevalier,11525,28287,123463,189656,139246,https://images.gr-assets.com/books/1327197580m/2865.jpg,https://images.gr-assets.com/books/1327197580s/2865.jpg
149,525421033,9780525421030.0,2009.0,If I Stay,3.96,Gayle Forman,12666,34896,122977,190793,205755,https://images.gr-assets.com/books/1347462970m/4374400.jpg,https://images.gr-assets.com/books/1347462970s/4374400.jpg
150,312353766,9780312353770.0,1997.0,The Red Tent,4.16,Anita Diamant,9470,19616,67878,146178,206075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
151,786856866,9780786856860.0,2006.0,The Sea of Monsters,4.23,Rick Riordan,2967,13884,91127,188988,253546,https://images.gr-assets.com/books/1400602661m/28186.jpg,https://images.gr-assets.com/books/1400602661s/28186.jpg
152,446528056,9780446528050.0,2006.0,Dear John,4.01,Nicholas Sparks,9683,25220,94711,145202,179965,https://images.gr-assets.com/books/1397749854m/5526.jpg,https://images.gr-assets.com/books/1397749854s/5526.jpg
153,1416914293,9781416914300.0,2008.0,City of Ashes,4.21,Cassandra Clare,6135,20075,92626,192934,274238,https://images.gr-assets.com/books/1432730356m/1582996.jpg,https://images.gr-assets.com/books/1432730356s/1582996.jpg
154,743477103,9780743477110.0,1606.0,The Tragedy of Macbeth,3.88,William Shakespeare,10551,35408,127354,183871,167642,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg
155,618346260,9780618346260.0,1954.0,The Two Towers,4.42,J.R.R. Tolkien,3013,10264,55433,156232,307267,https://images.gr-assets.com/books/1298415523m/15241.jpg,https://images.gr-assets.com/books/1298415523s/15241.jpg
156,031232118X,9780312321180.0,2004.0,Something Borrowed,3.83,Emily Giffin,16019,29297,104322,148507,137044,https://images.gr-assets.com/books/1305063535m/42156.jpg,https://images.gr-assets.com/books/1305063535s/42156.jpg
157,394800168,9780394800160.0,1960.0,Green Eggs and Ham,4.29,Dr. Seuss,6605,14530,66873,121751,251282,https://images.gr-assets.com/books/1468680100m/23772.jpg,https://images.gr-assets.com/books/1468680100s/23772.jpg
158,142403881,9780142403880.0,1964.0,Charlie and the Chocolate Factory,4.1,Roald Dahl,6236,17193,94240,178216,198862,https://images.gr-assets.com/books/1309211401m/6310.jpg,https://images.gr-assets.com/books/1309211401s/6310.jpg
159,1423101464,9781423101470.0,2008.0,The Battle of the Labyrinth,4.39,Rick Riordan,2435,8093,62108,172289,292783,https://images.gr-assets.com/books/1443142158m/2120932.jpg,https://images.gr-assets.com/books/1443142158s/2120932.jpg
160,192833596,9780192833590.0,1860.0,Great Expectations,3.75,Charles Dickens,22811,44293,120385,170702,148996,https://images.gr-assets.com/books/1327920219m/2623.jpg,https://images.gr-assets.com/books/1327920219s/2623.jpg
161,345339738,9780345339740.0,1955.0,The Return of the King,4.51,J.R.R. Tolkien,2691,8008,42693,132149,324996,https://images.gr-assets.com/books/1389977161m/18512.jpg,https://images.gr-assets.com/books/1389977161s/18512.jpg
163,142311339X,9781423113390.0,2010.0,The Lost Hero,4.35,Rick Riordan,5020,11267,58590,148498,266120,https://images.gr-assets.com/books/1464201003m/7736182.jpg,https://images.gr-assets.com/books/1464201003s/7736182.jpg
164,1250012570,9781250012580.0,2013.0,Eleanor & Park,4.11,Rainbow Rowell,12904,26371,94470,196224,249784,https://images.gr-assets.com/books/1341952742m/15745753.jpg,https://images.gr-assets.com/books/1341952742s/15745753.jpg
165,055358202X,9780553582020.0,2005.0,A Feast for Crows,4.1,George R.R. Martin,3170,18574,94401,175973,189012,https://images.gr-assets.com/books/1429538615m/13497.jpg,https://images.gr-assets.com/books/1429538615s/13497.jpg
166,525423648,9780525423640.0,2010.0,Matched,3.68,Ally Condie,24343,53804,138030,165412,149091,https://images.gr-assets.com/books/1367706191m/7735333.jpg,https://images.gr-assets.com/books/1367706191s/7735333.jpg
167,747263744,9780747263750.0,2001.0,American Gods,4.11,Neil Gaiman,9888,24944,83253,178346,221912,https://images.gr-assets.com/books/1258417001m/4407.jpg,https://images.gr-assets.com/books/1258417001s/4407.jpg
168,385199570,9780385199580.0,1978.0,The Stand,4.34,Stephen King,5647,13612,56722,134098,259874,https://images.gr-assets.com/books/1213131305m/149267.jpg,https://images.gr-assets.com/books/1213131305s/149267.jpg
169,446547565,9780446547570.0,2008.0,The Last Song,4.14,Nicholas Sparks,7253,17803,77712,140241,195420,https://images.gr-assets.com/books/1286549186m/6400090.jpg,https://images.gr-assets.com/books/1286549186s/6400090.jpg
170,552151696,9780552151700.0,1998.0,Digital Fortress,3.6,Dan Brown,16592,47507,136196,144029,103179,https://images.gr-assets.com/books/1360095966m/11125.jpg,https://images.gr-assets.com/books/1360095966s/11125.jpg
171,141439580,9780141439590.0,1815.0,Emma,3.99,Jane Austen,11386,25777,102144,178238,180404,https://images.gr-assets.com/books/1373627931m/6969.jpg,https://images.gr-assets.com/books/1373627931s/6969.jpg
172,345803922,9780345803920.0,1877.0,Анна Каренина,4.02,Leo Tolstoy,11738,26945,88365,158179,187569,https://images.gr-assets.com/books/1352422904m/15823480.jpg,https://images.gr-assets.com/books/1352422904s/15823480.jpg
173,393312836,9780393312840.0,1962.0,A Clockwork Orange,3.98,Anthony Burgess,14741,24244,84863,163488,167055,https://images.gr-assets.com/books/1348339306m/227463.jpg,https://images.gr-assets.com/books/1348339306s/227463.jpg
174,964729237,9780964729230.0,2007.0,The Shack: Where Tragedy Confronts Eternity,3.74,William Paul Young,35734,42977,84751,111923,162907,https://images.gr-assets.com/books/1344270232m/1812457.jpg,https://images.gr-assets.com/books/1344270232s/1812457.jpg
175,739380338,9780739380340.0,2009.0,The Last Olympian,4.5,Rick Riordan,2098,6501,45208,133168,312535,https://images.gr-assets.com/books/1327924597m/4502507.jpg,https://images.gr-assets.com/books/1327924597s/4502507.jpg
176,451169514,9780451169520.0,1986.0,It,4.18,Stephen King,8464,19610,75841,148672,226794,https://images.gr-assets.com/books/1309376909m/18342.jpg,https://images.gr-assets.com/books/1309376909s/18342.jpg
177,143058142,9780143058140.0,1866.0,Преступление и наказание,4.18,Fyodor Dostoyevsky,9477,20078,64050,137104,213966,https://images.gr-assets.com/books/1382846449m/7144.jpg,https://images.gr-assets.com/books/1382846449s/7144.jpg
178,61148512,9780061148510.0,1963.0,The Bell Jar,3.98,Sylvia Plath,8266,23983,92408,162216,155284,https://images.gr-assets.com/books/1473890514m/6514.jpg,https://images.gr-assets.com/books/1473890514s/6514.jpg
179,7205236,9780007205230.0,1996.0,Angela's Ashes: A Memoir,4.07,Frank McCourt,7657,18327,73550,155775,164437,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
180,553208845,9780553208850.0,1922.0,Siddhartha,3.99,Hermann Hesse,10229,25529,83698,138837,160360,https://images.gr-assets.com/books/1428715580m/52036.jpg,https://images.gr-assets.com/books/1428715580s/52036.jpg
181,679745580,9780679745590.0,1965.0,In Cold Blood,4.05,Truman Capote,10639,17836,70857,144616,157891,https://images.gr-assets.com/books/1424931136m/168642.jpg,https://images.gr-assets.com/books/1424931136s/168642.jpg
182,316042676,9780316042670.0,2009.0,Beautiful Creatures,3.76,Kami Garcia,19917,43525,113352,132492,149232,https://images.gr-assets.com/books/1327873282m/6304335.jpg,https://images.gr-assets.com/books/1327873282s/6304335.jpg
183,1416975861,9781416975860.0,2010.0,Clockwork Angel,4.33,Cassandra Clare,8364,15544,61409,140928,289514,https://images.gr-assets.com/books/1454962884m/7171637.jpg,https://images.gr-assets.com/books/1454962884s/7171637.jpg
184,141301066,9780141301070.0,1988.0,Matilda,4.29,Roald Dahl,4277,10823,64536,152003,231852,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
185,385534639,9780385534640.0,2011.0,The Night Circus,4.03,Erin Morgenstern,11349,28650,84254,159596,190977,https://images.gr-assets.com/books/1387124618m/9361589.jpg,https://images.gr-assets.com/books/1387124618s/9361589.jpg
186,743227441,9780743227440.0,2001.0,The Other Boleyn Girl,4.04,Philippa Gregory,5311,16716,78620,153807,144769,https://images.gr-assets.com/books/1355932638m/37470.jpg,https://images.gr-assets.com/books/1355932638s/37470.jpg
187,689865384,9780689865380.0,2005.0,Uglies,3.86,Scott Westerfeld,15531,34808,106086,151540,156624,https://images.gr-assets.com/books/1443904172m/24770.jpg,https://images.gr-assets.com/books/1443904172s/24770.jpg
189,618640150,9780618640160.0,1955.0,The Lord of the Rings,4.47,J.R.R. Tolkien,4807,9577,37552,106818,277592,https://images.gr-assets.com/books/1411114164m/33.jpg,https://images.gr-assets.com/books/1411114164s/33.jpg
190,307592731,9780307592740.0,2012.0,Wild: From Lost to Found on the Pacific Crest Trail ,3.96,Cheryl Strayed,8344,22137,85489,165482,139451,https://images.gr-assets.com/books/1453189881m/12262741.jpg,https://images.gr-assets.com/books/1453189881s/12262741.jpg
191,930289234,9780930289230.0,1987.0,Watchmen,4.35,Alan Moore,6349,11732,44847,116877,229518,https://images.gr-assets.com/books/1442239711m/472331.jpg,https://images.gr-assets.com/books/1442239711s/472331.jpg
192,075640407X,9780756404080.0,2007.0,The Name of the Wind,4.55,Patrick Rothfuss,5605,8582,28480,95470,311235,https://images.gr-assets.com/books/1472068073m/186074.jpg,https://images.gr-assets.com/books/1472068073s/186074.jpg
193,316017922,9780316017920.0,2008.0,Outliers: The Story of Success,4.11,Malcolm Gladwell,4494,12545,62510,148978,140599,https://images.gr-assets.com/books/1344266315m/3228917.jpg,https://images.gr-assets.com/books/1344266315s/3228917.jpg
194,142437247,9780142437250.0,1851.0,"Moby Dick; or, The Whale",3.46,Herman Melville,35983,52601,103625,102432,103322,https://images.gr-assets.com/books/1327940656m/153747.jpg,https://images.gr-assets.com/books/1327940656s/153747.jpg
195,385340990,9780385340990.0,2008.0,The Guernsey Literary and Potato Peel Pie Society,4.12,Mary Ann Shaffer,7190,17250,68942,155107,175183,https://images.gr-assets.com/books/1351979318m/2728527.jpg,https://images.gr-assets.com/books/1351979318s/2728527.jpg
196,393327345,9780393327340.0,1996.0,Fight Club,4.2,Chuck Palahniuk,4578,12632,58110,139554,173780,https://images.gr-assets.com/books/1357128997m/5759.jpg,https://images.gr-assets.com/books/1357128997s/5759.jpg
197,441008534,9780441008540.0,2001.0,Dead Until Dark,3.96,Charlaine Harris,11330,25781,96290,148326,163097,https://images.gr-assets.com/books/1468560853m/301082.jpg,https://images.gr-assets.com/books/1468560853s/301082.jpg
198,671727796,9780671727800.0,1982.0,The Color Purple,4.17,Alice Walker,6298,14477,62380,140835,176975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
199,739461192,9780739461200.0,2005.0,Marley & Me: Life and Love with the World's Worst Dog,4.12,John Grogan,5485,14940,68532,131536,158855,https://images.gr-assets.com/books/1308858322m/12691.jpg,https://images.gr-assets.com/books/1308858322s/12691.jpg
200,312330871,9780312330870.0,1939.0,Ten Little Niggers,4.23,Agatha Christie,6134,12476,66243,156306,215521,https://images.gr-assets.com/books/1391120695m/16299.jpg,https://images.gr-assets.com/books/1391120695s/16299.jpg
201,385504225,9780385504220.0,2009.0,The Lost Symbol,3.66,Dan Brown,11293,40545,120122,136545,96477,https://images.gr-assets.com/books/1358274396m/6411961.jpg,https://images.gr-assets.com/books/1358274396s/6411961.jpg
